word1	len	pos1	priorpolarity	rel	stemmed1
lier	1	noun	negative	strongsubj	n
lies	1	adj	negative	strongsubj	n
lies	1	noun	negative	strongsubj	n
life-threatening	1	adj	negative	weaksubj	n
lifeblood	1	noun	positive	strongsubj	n
lifeless	1	adj	negative	weaksubj	n
lifelong	1	adj	positive	weaksubj	n
light	1	adj	positive	weaksubj	n
light	1	noun	positive	weaksubj	n
light-hearted	1	adj	positive	strongsubj	n
lighten	1	verb	positive	weaksubj	y
likable	1	adj	positive	strongsubj	n
like	1	verb	positive	strongsubj	y
likelihood	1	adj	neutral	weaksubj	n
likelihood	1	noun	neutral	weaksubj	n
likely	1	anypos	neutral	weaksubj	y
liking	1	noun	positive	strongsubj	n
likewise	1	anypos	neutral	strongsubj	y
limit	1	adj	negative	weaksubj	n
limit	1	verb	negative	weaksubj	y
limitation	1	noun	negative	weaksubj	n
limited	1	adj	negative	weaksubj	n
limitless	1	adj	neutral	strongsubj	n
limitless	1	noun	neutral	strongsubj	n
limp	1	adj	negative	strongsubj	n
lionhearted	1	adj	positive	strongsubj	n
listless	1	adj	negative	strongsubj	n
literate	1	adj	positive	weaksubj	n
litigious	1	adj	negative	strongsubj	n
little	1	adj	negative	strongsubj	n
little-known	1	adj	negative	strongsubj	n
live	1	adj	positive	weaksubj	n
lively	1	adj	positive	strongsubj	n
livid	1	anypos	negative	strongsubj	n
lividly	1	anypos	negative	strongsubj	n
loath	1	adj	negative	strongsubj	n
loathe	1	adj	negative	strongsubj	n
loathe	1	verb	negative	strongsubj	y
loathing	1	anypos	negative	strongsubj	n
loathly	1	anypos	negative	strongsubj	n
loathsome	1	adj	negative	strongsubj	n
loathsomely	1	anypos	negative	strongsubj	n
lofty	1	adj	positive	strongsubj	n
logical	1	adj	positive	weaksubj	n
lone	1	adj	negative	strongsubj	n
lone	1	noun	negative	strongsubj	n
loneliness	1	noun	negative	strongsubj	n
lonely	1	adj	negative	strongsubj	n
lonesome	1	adj	negative	strongsubj	n
long	1	verb	negative	strongsubj	y
longing	1	noun	negative	strongsubj	n
longingly	1	anypos	negative	strongsubj	n
look	1	anypos	neutral	weaksubj	y
looking	1	anypos	neutral	weaksubj	y
loophole	1	noun	negative	strongsubj	n
loopholes	1	adj	negative	strongsubj	n
loopholes	1	noun	negative	strongsubj	n
loot	1	verb	negative	strongsubj	n
lorn	1	adj	negative	strongsubj	n
losing	1	adj	negative	strongsubj	n
losing	1	noun	negative	strongsubj	n
lose	1	verb	negative	weaksubj	y
loser	1	noun	negative	weaksubj	n
loss	1	noun	negative	weaksubj	n
lost	1	adj	negative	weaksubj	n
lousy	1	adj	negative	strongsubj	n
lovable	1	adj	positive	strongsubj	n
lovably	1	adverb	positive	strongsubj	n
love	1	noun	positive	strongsubj	n
love	1	verb	positive	strongsubj	y
loveless	1	adj	negative	strongsubj	n
loveliness	1	noun	positive	strongsubj	n
lovelorn	1	adj	negative	strongsubj	n
lover	1	noun	positive	strongsubj	n
lovely	1	adj	positive	strongsubj	n
lovely	1	anypos	positive	strongsubj	y
low	1	adj	negative	weaksubj	n
low-cost	1	adj	positive	weaksubj	n
low-rated	1	adj	negative	strongsubj	n
low-risk	1	adj	positive	weaksubj	n
lower-priced	1	adj	positive	weaksubj	n
lowly	1	adj	negative	strongsubj	n
loyal	1	adj	positive	weaksubj	n
loyalty	1	adj	positive	strongsubj	n
loyalty	1	noun	positive	strongsubj	n
lucid	1	adj	positive	strongsubj	n
lucidly	1	adj	positive	strongsubj	n
luck	1	noun	positive	strongsubj	n
luckier	1	adj	positive	strongsubj	n
luckier	1	noun	positive	strongsubj	n
luckiest	1	anypos	positive	strongsubj	y
luckily	1	adj	positive	strongsubj	n
luckiness	1	noun	positive	strongsubj	n
lucky	1	adj	positive	strongsubj	n
lucky	1	noun	positive	strongsubj	n
lucrative	1	adj	positive	weaksubj	n
lucrative	1	noun	positive	weaksubj	n
ludicrous	1	adj	negative	strongsubj	n
ludicrously	1	anypos	negative	strongsubj	n
lugubrious	1	adj	negative	strongsubj	1
lukewarm	1	adj	negative	strongsubj	n
lull	1	verb	negative	weaksubj	y
luminous	1	adj	positive	weaksubj	n
lunatic	1	adj	negative	strongsubj	n
lunatic	1	noun	negative	strongsubj	n
lunaticism	1	noun	negative	strongsubj	n
lurch	1	verb	negative	strongsubj	y
lure	1	verb	negative	strongsubj	y
lurid	1	adj	negative	strongsubj	n
lurk	1	verb	negative	strongsubj	y
lurking	1	adj	negative	strongsubj	n
lush	1	adj	positive	strongsubj	n
lust	1	verb	both	strongsubj	y
lure	1	verb	negative	strongsubj	y
luster	1	noun	positive	strongsubj	n
lustrous	1	adj	positive	strongsubj	n
luxuriant	1	adj	positive	strongsubj	n
luxuriate	1	verb	positive	weaksubj	y
luxurious	1	anypos	positive	strongsubj	n
luxuriously	1	anypos	positive	strongsubj	n
luxury	1	adj	positive	strongsubj	n
luxury	1	noun	positive	strongsubj	n
lying	1	anypos	negative	strongsubj	n
lyrical	1	adj	positive	strongsubj	n
macabre	1	adj	negative	strongsubj	n
mad	1	adj	negative	strongsubj	n
madden	1	verb	negative	strongsubj	y
maddening	1	anypos	negative	strongsubj	n
maddeningly	1	anypos	negative	strongsubj	n
madder	1	adj	negative	strongsubj	n
madder	1	noun	negative	strongsubj	n
madly	1	anypos	negative	strongsubj	n
madman	1	noun	negative	strongsubj	n
madness	1	noun	negative	strongsubj	n
magic	1	adj	positive	strongsubj	n
magical	1	adj	positive	strongsubj	n
magnanimous	1	anypos	positive	strongsubj	n
magnanimously	1	anypos	positive	strongsubj	n
magnetic	1	adj	positive	weaksubj	n
magnificence	1	anypos	positive	strongsubj	n
magnificent	1	adj	positive	strongsubj	n
magnificent	1	anypos	positive	strongsubj	n
magnificently	1	anypos	positive	strongsubj	n
magnify	1	verb	positive	weaksubj	n
majestic	1	adj	positive	strongsubj	n
majesty	1	noun	positive	strongsubj	n
major	1	adj	neutral	weaksubj	n
maladjusted	1	adj	negative	strongsubj	n
maladjustment	1	noun	negative	strongsubj	n
malady	1	noun	negative	weaksubj	n
malaise	1	noun	negative	weaksubj	n
malcontent	1	adj	negative	strongsubj	n
malcontent	1	noun	negative	strongsubj	n
malcontented	1	adj	negative	strongsubj	n
maledict	1	noun	negative	strongsubj	n
maledict	1	verb	negative	strongsubj	y
malevolence	1	noun	negative	strongsubj	n
malevolent	1	adj	negative	strongsubj	n
malevolently	1	anypos	negative	strongsubj	n
malice	1	noun	negative	strongsubj	n
malicious	1	adj	negative	strongsubj	n
maliciously	1	anypos	negative	strongsubj	n
maliciousness	1	noun	negative	strongsubj	n
malign	1	adj	negative	strongsubj	n
malign	1	verb	negative	strongsubj	y
malignant	1	adj	negative	weaksubj	n
malodorous	1	adj	negative	strongsubj	n
maltreatment	1	adj	negative	strongsubj	n
maltreatment	1	noun	negative	strongsubj	n
manageable	1	adj	positive	weaksubj	n
maneuver	1	adj	negative	weaksubj	n
maneuver	1	noun	negative	weaksubj	n
mangle	1	verb	negative	strongsubj	y
mania	1	noun	negative	strongsubj	n
maniac	1	noun	negative	strongsubj	n
maniacal	1	adj	negative	strongsubj	n
manic	1	adj	negative	strongsubj	n
manifest	1	adj	positive	strongsubj	n
manipulate	1	verb	negative	weaksubj	y
manipulation	1	adj	negative	weaksubj	n
manipulation	1	noun	negative	weaksubj	n
manipulative	1	adj	negative	strongsubj	n
manipulators	1	adj	negative	strongsubj	n
manipulators	1	noun	negative	strongsubj	n
manly	1	adj	positive	strongsubj	n
mannerly	1	adj	positive	strongsubj	n
mantra	1	adj	neutral	strongsubj	n
mantra	1	noun	neutral	strongsubj	n
mar	1	noun	negative	strongsubj	n
mar	1	verb	negative	strongsubj	y
marginal	1	adj	negative	weaksubj	n
marginally	1	adverb	negative	weaksubj	n
martyrdom	1	noun	negative	strongsubj	n
martyrdom-seeking	1	adj	negative	strongsubj	n
marvel	1	noun	positive	strongsubj	n
marvel	1	verb	positive	strongsubj	y
marvellous	1	adj	positive	strongsubj	n
marvelous	1	adj	positive	strongsubj	n
marvelous	1	anypos	positive	strongsubj	y
marvelously	1	anypos	positive	strongsubj	n
marvelousness	1	noun	positive	strongsubj	n
marvels	1	noun	positive	strongsubj	n
massacre	1	noun	negative	strongsubj	n
massacre	1	verb	negative	strongsubj	y
massacres	1	noun	negative	strongsubj	n
massive	1	adj	neutral	weaksubj	n
master	1	adj	positive	strongsubj	n
master	1	noun	positive	strongsubj	n
masterful	1	adj	positive	strongsubj	n
masterfully	1	adverb	positive	strongsubj	n
masterpiece	1	noun	positive	strongsubj	n
masterpieces	1	noun	positive	strongsubj	n
masters	1	adj	positive	strongsubj	n
masters	1	noun	positive	strongsubj	n
mastery	1	noun	positive	strongsubj	n
matchless	1	adj	positive	strongsubj	n
matter	1	verb	neutral	weaksubj	y
mature	1	adj	positive	weaksubj	n
maturely	1	adverb	positive	weaksubj	n
maturity	1	noun	positive	weaksubj	n
maverick	1	adj	negative	strongsubj	n
mawkish	1	anypos	negative	strongsubj	n
mawkishly	1	anypos	negative	strongsubj	n
mawkishness	1	anypos	negative	strongsubj	n
maxi-devaluation	1	adj	negative	strongsubj	n
maxi-devaluation	1	noun	negative	strongsubj	n
maximize	1	verb	positive	strongsubj	y
maybe	1	anypos	neutral	strongsubj	y
meager	1	adj	negative	strongsubj	n
mean	1	adj	negative	strongsubj	n
mean	1	verb	neutral	weaksubj	y
meaningful	1	adj	positive	strongsubj	n
meaningless	1	adj	negative	strongsubj	n
meanness	1	noun	negative	strongsubj	n
meddle	1	verb	negative	strongsubj	y
meddlesome	1	anypos	negative	strongsubj	y
mediocre	1	adj	negative	strongsubj	n
mediocrity	1	noun	negative	strongsubj	n
meek	1	adj	positive	strongsubj	n
melancholy	1	adj	negative	strongsubj	n
mellow	1	adj	positive	strongsubj	n
melodramatic	1	adj	negative	strongsubj	n
melodramatically	1	adverb	negative	strongsubj	n
memorable	1	adj	positive	strongsubj	n
memorialize	1	verb	positive	strongsubj	y
memories	1	adj	neutral	weaksubj	n
memories	1	noun	neutral	weaksubj	n
menace	1	noun	negative	strongsubj	n
menace	1	verb	negative	strongsubj	y
menacing	1	anypos	negative	strongsubj	n
menacingly	1	anypos	negative	strongsubj	n
mend	1	verb	positive	weaksubj	y
mendacious	1	adj	negative	strongsubj	n
mendacity	1	noun	negative	strongsubj	n
menial	1	adj	negative	weaksubj	n
mentality	1	noun	neutral	strongsubj	n
mentor	1	noun	positive	weaksubj	n
merciful	1	anypos	positive	strongsubj	y
mercifully	1	anypos	positive	strongsubj	n
merciless	1	adj	negative	strongsubj	n
mercilessly	1	adverb	negative	strongsubj	n
mercy	1	adj	positive	strongsubj	n
mercy	1	noun	positive	strongsubj	n
mere	1	adj	negative	strongsubj	n
mere	1	anypos	negative	strongsubj	y
merely	1	anypos	negative	strongsubj	y
merit	1	noun	positive	strongsubj	n
merit	1	verb	positive	strongsubj	y
meritorious	1	adj	positive	strongsubj	n
merrily	1	adj	positive	strongsubj	n
merriment	1	noun	positive	strongsubj	n
merriness	1	noun	positive	strongsubj	n
merry	1	adj	positive	strongsubj	n
mesmerize	1	verb	positive	strongsubj	y
mesmerizing	1	anypos	positive	strongsubj	n
mesmerizing	1	anypos	positive	strongsubj	n
mesmerizingly	1	anypos	positive	strongsubj	n
mess	1	adj	negative	strongsubj	n
mess	1	noun	negative	strongsubj	n
messy	1	adj	negative	weaksubj	n
metaphorize	1	verb	neutral	strongsubj	y
meticulous	1	adj	positive	weaksubj	n
meticulously	1	adj	positive	weaksubj	n
midget	1	adj	negative	strongsubj	n
midget	1	noun	negative	strongsubj	n
miff	1	verb	negative	weaksubj	y
might	1	anypos	neutral	weaksubj	y
might	1	noun	positive	strongsubj	n
mightily	1	anypos	positive	strongsubj	n
mighty	1	anypos	positive	strongsubj	n
mild	1	adj	positive	weaksubj	n
militancy	1	adj	negative	strongsubj	n
militancy	1	noun	negative	strongsubj	n
mind	1	verb	negative	weaksubj	y
mindful	1	adj	positive	strongsubj	n
mindless	1	anypos	negative	strongsubj	n
mindlessly	1	anypos	negative	strongsubj	n
minister	1	verb	positive	weaksubj	y
minor	1	adj	neutral	weaksubj	n
miracle	1	noun	positive	strongsubj	n
miracles	1	noun	positive	strongsubj	n
miraculous	1	adj	positive	strongsubj	n
miraculously	1	anypos	positive	strongsubj	n
miraculousness	1	noun	positive	strongsubj	n
mirage	1	adj	negative	strongsubj	n
mirage	1	noun	negative	strongsubj	n
mire	1	noun	negative	strongsubj	n
mire	1	verb	negative	strongsubj	y
mirth	1	noun	positive	strongsubj	n
misapprehend	1	verb	negative	weaksubj	y
misbecoming	1	adj	negative	strongsubj	n
misbecome	1	verb	negative	strongsubj	y
misbegotten	1	adj	negative	strongsubj	n
misbehave	1	verb	negative	strongsubj	y
misbehavior	1	noun	negative	strongsubj	n
miscalculate	1	verb	negative	weaksubj	y
miscalculation	1	adj	negative	weaksubj	n
miscalculation	1	noun	negative	weaksubj	n
mischief	1	adj	negative	strongsubj	n
mischief	1	noun	negative	strongsubj	n
mischievous	1	anypos	negative	strongsubj	n
mischievously	1	anypos	negative	strongsubj	n
misconception	1	anypos	negative	strongsubj	n
misconceptions	1	adj	negative	strongsubj	n
misconceptions	1	noun	negative	strongsubj	n
miscreant	1	noun	negative	strongsubj	n
miscreants	1	noun	negative	strongsubj	n
misdirection	1	noun	negative	strongsubj	n
miser	1	noun	negative	strongsubj	n
miserly	1	anypos	negative	strongsubj	n
miserable	1	adj	negative	strongsubj	n
miserableness	1	noun	negative	strongsubj	n
miserably	1	anypos	negative	strongsubj	n
miseries	1	noun	negative	strongsubj	n
misery	1	anypos	negative	strongsubj	n
misery	1	noun	negative	strongsubj	n
misfit	1	noun	negative	strongsubj	n
misfortune	1	noun	negative	strongsubj	n
misgiving	1	noun	negative	strongsubj	n
misgivings	1	noun	negative	strongsubj	n
misguidance	1	noun	negative	strongsubj	n
misguide	1	verb	negative	strongsubj	y
misguided	1	adj	negative	strongsubj	n
mishandle	1	verb	negative	strongsubj	y
mishap	1	noun	negative	strongsubj	n
misinform	1	verb	negative	strongsubj	y
misinformed	1	adj	negative	strongsubj	n
misinterpret	1	verb	negative	strongsubj	y
misjudge	1	verb	negative	strongsubj	y
misjudgment	1	noun	negative	strongsubj	n
mislead	1	noun	negative	strongsubj	n
mislead	1	verb	negative	strongsubj	y
misleading	1	anypos	negative	strongsubj	n
misleadingly	1	anypos	negative	strongsubj	y
mislike	1	verb	negative	strongsubj	y
mismanage	1	verb	negative	strongsubj	y
misread	1	verb	negative	strongsubj	y
misreading	1	adj	negative	strongsubj	n
misreading	1	noun	negative	strongsubj	n
misrepresent	1	verb	negative	strongsubj	y
misrepresentation	1	anypos	negative	strongsubj	y
miss	1	verb	negative	weaksubj	y
misstatement	1	noun	negative	strongsubj	n
mistake	1	adj	negative	strongsubj	n
mistake	1	noun	negative	strongsubj	n
mistaken	1	verb	negative	strongsubj	y
mistakenly	1	adverb	negative	strongsubj	n
mistakes	1	adj	negative	strongsubj	n
mistakes	1	noun	negative	strongsubj	n
mistrust	1	adj	negative	strongsubj	n
mistrust	1	noun	negative	strongsubj	n
mistrustful	1	anypos	negative	strongsubj	y
mistrustfully	1	anypos	negative	strongsubj	y
misunderstand	1	verb	negative	strongsubj	n
misunderstood	1	verb	negative	strongsubj	n
misunderstanding	1	adj	negative	strongsubj	n
misunderstanding	1	noun	negative	strongsubj	n
misunderstanding	1	verb	negative	strongsubj	n
misunderstandings	1	adj	negative	strongsubj	n
misunderstandings	1	noun	negative	strongsubj	n
misuse	1	verb	negative	strongsubj	y
mm	1	anypos	neutral	strongsubj	n
moan	1	verb	negative	strongsubj	y
mock	1	adj	negative	strongsubj	n
mock	1	verb	negative	strongsubj	y
mockeries	1	noun	negative	strongsubj	n
mockery	1	noun	negative	strongsubj	n
mocking	1	adj	negative	strongsubj	n
mockingly	1	anypos	negative	strongsubj	n
moderate	1	adj	positive	strongsubj	n
moderation	1	adj	positive	strongsubj	n
moderation	1	noun	positive	strongsubj	n
modern	1	adj	positive	weaksubj	n
modest	1	adj	positive	weaksubj	n
modesty	1	noun	positive	weaksubj	n
molest	1	verb	negative	strongsubj	y
molestation	1	noun	negative	strongsubj	n
mollify	1	verb	positive	strongsubj	y
momentous	1	adj	positive	strongsubj	n
monotonous	1	adj	negative	strongsubj	n
monotony	1	noun	negative	strongsubj	n
monster	1	noun	negative	strongsubj	n
monstrosities	1	noun	negative	strongsubj	n
monstrosity	1	noun	negative	strongsubj	n
monstrous	1	adj	negative	strongsubj	n
monstrously	1	anypos	negative	strongsubj	n
monumental	1	adj	positive	strongsubj	n
monumentally	1	adj	positive	strongsubj	n
moody	1	adj	negative	strongsubj	n
moon	1	verb	negative	weaksubj	y
moot	1	adj	negative	weaksubj	n
mope	1	verb	negative	weaksubj	y
moral	1	adj	positive	strongsubj	n
moral	1	noun	positive	strongsubj	n
morality	1	noun	positive	strongsubj	n
moralize	1	verb	positive	strongsubj	y
morbid	1	adj	negative	strongsubj	n
morbidly	1	adj	negative	strongsubj	n
mordant	1	adj	negative	strongsubj	n
mordantly	1	adj	negative	strongsubj	n
moreover	1	anypos	neutral	strongsubj	y
moribund	1	adj	negative	strongsubj	n
mortification	1	noun	negative	strongsubj	n
mortified	1	adj	negative	strongsubj	n
mortify	1	verb	negative	strongsubj	y
mortifying	1	adj	negative	strongsubj	n
mortifying	1	anypos	negative	strongsubj	n
most	1	anypos	neutral	weaksubj	n
mostly	1	anypos	neutral	weaksubj	n
motionless	1	adj	negative	weaksubj	n
motivate	1	verb	positive	strongsubj	y
motivated	1	adj	positive	strongsubj	n
motivation	1	adj	positive	strongsubj	n
motivation	1	noun	positive	strongsubj	n
motive	1	adj	neutral	weaksubj	n
motive	1	noun	neutral	weaksubj	n
motley	1	adj	negative	strongsubj	n
mourn	1	verb	negative	strongsubj	y
mourner	1	noun	negative	strongsubj	n
mournful	1	anypos	negative	strongsubj	n
mournfully	1	anypos	negative	strongsubj	n
move	1	verb	neutral	weaksubj	y
moving	1	adj	positive	strongsubj	n
much	1	anypos	neutral	weaksubj	y
muddle	1	verb	negative	weaksubj	y
muddy	1	adj	negative	weaksubj	n
mudslinger	1	noun	negative	strongsubj	n
mudslinging	1	noun	negative	strongsubj	n
mulish	1	adj	negative	strongsubj	n
multi-polarization	1	adj	negative	strongsubj	n
multi-polarization	1	noun	negative	strongsubj	n
mum	1	adj	neutral	strongsubj	n
mundane	1	adj	negative	strongsubj	n
murder	1	noun	negative	weaksubj	n
murder	1	verb	negative	weaksubj	y
murderous	1	adj	negative	weaksubj	n
murderously	1	adverb	negative	weaksubj	n
murky	1	adj	negative	weaksubj	n
muscle-flexing	1	anypos	negative	strongsubj	n
must	1	anypos	neutral	strongsubj	y
myriad	1	noun	positive	weaksubj	n
mysterious	1	adj	negative	strongsubj	n
mysteriously	1	adverb	negative	strongsubj	n
mystery	1	noun	negative	strongsubj	n
mystify	1	verb	negative	weaksubj	y
mistified	1	adj	negative	weaksubj	n
myth	1	adj	negative	strongsubj	n
myth	1	noun	negative	strongsubj	n
nag	1	verb	negative	strongsubj	y
nagging	1	anypos	negative	strongsubj	y
naive	1	adj	negative	strongsubj	n
naively	1	adverb	negative	strongsubj	n
nap	1	adj	neutral	weaksubj	n
nap	1	noun	neutral	weaksubj	n
narrow	1	adj	negative	weaksubj	n
narrower	1	adj	negative	strongsubj	n
narrower	1	noun	negative	strongsubj	n
nascent	1	adj	neutral	weaksubj	n
nastily	1	anypos	negative	strongsubj	n
nastiness	1	noun	negative	strongsubj	n
nasty	1	adj	negative	strongsubj	n
nationalism	1	adj	negative	strongsubj	n
nationalism	1	noun	negative	strongsubj	n
natural	1	adj	positive	weaksubj	n
naturally	1	adverb	positive	weaksubj	n
nature	1	adj	neutral	weaksubj	n
nature	1	noun	neutral	weaksubj	n
naughty	1	adj	negative	strongsubj	n
nauseate	1	verb	negative	weaksubj	y
nauseating	1	adj	negative	strongsubj	n
nauseatingly	1	adverb	negative	strongsubj	n
navigable	1	adj	positive	weaksubj	n
neat	1	adj	positive	weaksubj	n
neatly	1	adverb	positive	weaksubj	n
nebulous	1	adj	negative	strongsubj	n
nebulous	1	noun	negative	strongsubj	n
nebulously	1	anypos	negative	strongsubj	n
necessarily	1	adj	positive	weaksubj	n
necessary	1	adj	positive	weaksubj	n
need	1	adj	negative	weaksubj	n
need	1	noun	negative	weaksubj	n
need	1	verb	neutral	strongsubj	y
needful	1	adj	neutral	strongsubj	n
needful	1	noun	neutral	strongsubj	n
needfully	1	anypos	neutral	strongsubj	y
needless	1	adj	negative	weaksubj	n
needlessly	1	adverb	negative	weaksubj	n
needs	1	adj	neutral	weaksubj	n
needs	1	noun	neutral	weaksubj	n
needy	1	adj	negative	weaksubj	n
nefarious	1	adj	negative	strongsubj	n
nefariously	1	anypos	negative	strongsubj	n
negate	1	verb	negative	weaksubj	y
negation	1	noun	negative	weaksubj	n
negative	1	adj	negative	weaksubj	n
